A,B,C,D,E,F,G,H
1992,2,6,222136.74,8.21,-72.8,5.2,171
1992,2,7,628.71,43.2,146.57,5.6,52
1992,2,7,55945.28,-59.05,-25.92,5.2,33
1992,2,7,63525.99,52.91,159.53,5.1,48
1992,2,7,94839.62,55.76,160.8,5.3,145
1992,2,7,161814.65,-25.98,-176.85,5.3,62
1992,2,7,223408.76,7.71,121.96,5,38
1992,2,8,82234.29,7.03,-78.32,5,33
1992,2,9,74918.15,51.49,-178.39,5,35
1992,2,9,124452.71,29.63,95.65,5.1,9
1992,2,9,220158.4,48.01,152.97,5.6,122
1992,2,10,25008.54,31.1,139.77,5.2,30
1992,2,10,31840.06,29.3,142.1,5.2,15
1992,2,10,123857.16,21.17,121.9,5.3,22
1992,2,10,223802.31,-6.01,150.78,5,65
1992,2,11,102540.79,-9.24,124.83,5.7,26
1992,2,11,152240.72,-18.97,-174.85,5.1,175
1992,2,11,203449.25,-0.75,122.44,5,54
1992,2,11,204236.44,4.01,126.46,5,33
1992,2,11,221124.27,51.46,-174.61,5,52
1992,2,12,10204.53,51.41,177.98,5.2,51
1992,2,12,63208.82,-2.74,129.75,5,33
1992,2,12,115653.6,17.8,-101.61,5.2,32
1992,2,12,170623.71,-16.22,-173.07,5.5,47
1992,2,12,173310.3,-55.55,-26.81,5,33
1992,2,13,12913.19,-15.89,166.32,6.8,9
1992,2,13,23818.4,53.6,-165.73,6,44
1992,2,13,131224.05,-27.87,74.1,5.1,10
1992,2,14,5947.73,-17.87,-178.45,5.2,550
1992,2,14,81825.7,53.9,108.87,5.4,20
1992,2,14,91358.64,-5.84,149.2,5.3,116
1992,2,14,120203.09,-4.38,146.34,5.6,41
1992,2,14,161038.02,-15.98,166.56,5.1,20
1992,2,14,163235.92,-7.64,146.84,5.2,13
1992,2,15,45204.7,75.92,125.21,5,17
1992,2,16,205857.2,-55.14,-28.36,5,33
1992,2,17,156.61,79.19,124.48,6,10
1992,2,17,43731.42,-55.98,158.12,6.2,33
1992,2,17,44208.45,-21.65,170.41,6.2,137
1992,2,17,64451.45,-2.12,128.38,5.2,29
1992,2,17,85405.36,47.44,153.98,5,33
1992,2,17,121617.72,-18.04,-179.68,5,650
1992,2,18,102709.02,-40,174.11,5.2,150
1992,2,18,170739.59,-31.17,-179.6,5,489
1992,2,19,31834.29,-9.7,154.68,5.3,21
1992,2,19,113656.3,28.04,142.52,5.5,30
1992,2,19,201553.37,45.28,151.68,5,33
1992,2,20,32240.25,-10.74,-74.79,5,33
1992,2,20,75817.97,-13.18,166.96,5.1,118
1992,2,20,154442.39,-15.38,-177.11,6,378
1992,2,20,174720.33,12.91,145.24,5.7,44
1992,2,20,203524.33,-33.63,-179.53,5.5,48
1992,2,20,224843.03,-8.14,116.23,5.2,199
1992,2,21,135146.51,-3.51,145.52,5.2,33
1992,2,21,144229.17,-6.23,147.61,6,55
1992,2,21,171319.79,2.08,128.41,5.5,79
1992,2,21,183046.05,1.98,126.77,5.4,33
1992,2,21,220955.04,13.97,-92.22,5.8,55
1992,2,22,3953.83,5.41,114.55,5.2,40
1992,2,22,112807.14,18,169.95,5.2,30
1992,2,22,234046.9,-32.4,-179.49,5.4,135
1992,2,23,62023.27,16.78,146.16,5.1,98
1992,2,23,194221.75,-25.81,-179.73,5.1,435
1992,2,24,5753.6,30.88,141.76,5.1,43
1992,2,24,63953.41,-53.67,2.52,5.1,10
1992,2,24,102642.29,-3.35,142.27,5.2,33
1992,2,24,183139.12,30.92,141.74,5,45
1992,2,25,15725.87,25.19,92.22,5,33
1992,2,25,174632.69,-27.14,-71.5,5.2,35
1992,2,26,34519.78,11.8,57.76,6,10
1992,2,26,53150.98,7.07,126,5,28
1992,2,27,200523.84,-6.19,147.58,6.7,38
1992,2,27,210834.64,-6.38,147.45,5,47
1992,2,28,11233.05,5.04,127.38,5.3,114
1992,2,28,91409.12,-24.37,-69.92,5.8,58
1992,2,28,205822.74,14.53,-93.14,5.1,45
1992,2,29,54245.78,12.27,141.24,5.6,32
1992,2,29,83916.86,-5.42,152.62,5,49
1992,2,29,161719.92,-26.69,-64.93,5.2,23
1992,2,29,192858.39,-5.14,147.82,5,194
1992,3,2,90556.45,-40.34,176.36,5.5,27
1992,3,2,122939.59,52.92,159.89,6.9,38
1992,3,2,140759.57,52.83,159.88,6,34
1992,3,2,203042.57,5.22,31.58,5,10
1992,3,2,210307.26,-7.45,125.82,5.1,25
1992,3,2,230246.06,-24.31,-179.93,5.1,554
1992,3,3,11831.25,-14.38,167.18,5.8,148
1992,3,3,31144.05,44.24,149.06,5.6,21
1992,3,3,42803.48,44.16,149.1,5.9,38
1992,3,3,44255.13,44.06,149.14,5.2,29
1992,3,3,73330.66,3.31,128.15,5,33
1992,3,3,82909.2,-5.95,106.16,5.3,144
1992,3,3,114803.7,-20.02,-173.78,5,55
1992,3,3,133928.1,-15.94,-172.89,5.5,34
1992,3,3,184751.39,-17.44,-174.37,5.4,138
1992,3,3,220754.08,-6.59,130.19,5.1,28
1992,3,3,231947.11,19.3,121.16,5.4,38
1992,3,3,233034.9,-8.4,146.51,5.2,51
1992,3,4,4741.01,-31.19,-179.43,5.2,33
1992,3,4,34954.8,-3.01,147.88,6.4,19
1992,3,4,115753.04,31.73,50.78,5.1,17
1992,3,4,125525.01,-17.38,167.71,5,43
1992,3,5,1918.23,-6.58,130.45,5.1,76
1992,3,5,85505.6,11.51,42.81,6.2,7
1992,3,5,143910.25,52.9,159.62,6.4,45
1992,3,5,200700.06,-17.35,-178.41,5,438
1992,3,6,30139.96,-31.99,-178.12,5.3,33
1992,3,6,83223.61,-5.04,151.33,5,134
1992,3,6,170148.06,15.98,-61.61,5.1,126
1992,3,7,15337.76,10.21,-84.32,6.6,78
1992,3,7,125959.89,-26.31,68.3,5,10
1992,3,7,183713,-3.48,146.32,6.2,14
1992,3,8,34304.4,40.23,-124.29,5.5,13
1992,3,8,62932.77,-5.72,150.21,5.5,119
1992,3,8,174720.11,-58.61,148.91,5.6,10
1992,3,8,184522.74,-58.06,-10.56,5.1,10
1992,3,9,74405.97,12.58,142.57,5.4,26
1992,3,9,181515.69,34.17,138.98,5,25
1992,3,9,204242.15,-17.98,-178.76,5,565
1992,3,10,31207.4,-3.23,129.91,5,56
1992,3,10,142404.43,-20.86,-178.06,5,486
1992,3,11,83644.71,-52.97,160.09,5.4,33
1992,3,11,165642.48,-7.28,122.46,5,556
1992,3,11,185439.57,34.31,141.55,5.2,24
1992,3,11,194259.21,-3.44,146.73,6.1,27
1992,3,11,231119.24,-21.55,-179.47,5.3,612
1992,3,12,342.21,52.97,170.93,5.5,23
1992,3,12,34419.21,-55.99,-27.09,5.3,33
1992,3,12,51851.57,32.4,-40.3,5.2,10
1992,3,12,130555.25,35.31,-2.53,5.2,21
1992,3,12,163446.97,-7.84,-13.64,5.3,10
1992,3,13,70049.19,52.82,160.9,5,33
1992,3,13,160104.48,52.45,-178.95,6.4,197
1992,3,13,171839.98,39.71,39.6,6.7,27
1992,3,13,175001.23,-9.19,152.39,6.1,25
1992,3,14,71733.91,16.7,-46.56,5,10
1992,3,14,73024.42,16.79,-46.48,5,10
1992,3,15,10127.17,23.55,123.56,5.9,30
1992,3,15,15810.97,-7.32,128.51,5.1,131
1992,3,15,72311.81,45.8,151.22,5.3,33
1992,3,15,161624.24,39.53,39.93,6.3,20
1992,3,15,192154.53,-39.6,-15.32,5.2,10
1992,3,16,14140.54,-23.85,-177.43,5.1,33
1992,3,16,14716.95,-23.91,-177.41,5,25
1992,3,16,15443.42,-23.96,-177.32,5.3,20
1992,3,16,20254.31,-23.97,-177.37,5,33
1992,3,16,44348.76,-23.97,-177.31,5.6,33
1992,3,16,232133.39,-35.41,178.53,5.4,180
1992,3,17,3809.38,-18.39,167.73,5.2,33
1992,3,17,21449.64,9.22,92.83,5.1,66
1992,3,17,51355.96,6.54,125.78,5.2,102
1992,3,17,64402.29,14.46,-92.87,5.5,59
1992,3,17,105122.14,-7.45,124.73,5.1,386
1992,3,17,151012.95,-10.43,-74.61,5.4,130
1992,3,18,3428.04,-6.73,154.98,5.3,25
1992,3,18,23709,-4.11,142.76,5.1,121
1992,3,18,72752.93,-6.86,154.96,5.2,36
1992,3,18,82605.71,-6.78,154.93,5.4,40
1992,3,18,94624.7,-7,154.92,5,100
1992,3,18,162504.15,43.03,147.07,5,36
1992,3,19,63425.86,17.16,120.83,6.3,15
1992,3,19,100550.35,-15.5,-176.7,5.3,33
1992,3,19,194443.98,-4.74,151.93,5.2,161
1992,3,20,53723.97,36.66,24.52,5.2,14
1992,3,20,81429.38,3.02,123.02,5.2,527
1992,3,20,81646.66,-18.29,168.22,5,42
1992,3,20,132011.1,-6.01,146.16,5.1,122
1992,3,20,171624.34,13.72,-90.85,5.4,61
1992,3,20,184509.65,-56.43,-27.12,5.5,104
1992,3,20,235817.62,-52.9,160.53,5,33
1992,3,21,12733.48,-7.35,129.08,5.2,86
1992,3,21,172715.5,45.24,150.77,5,27
1992,3,21,204556.79,52.9,171.4,5.2,33
1992,3,22,82350.29,45.61,151.47,5,33
1992,3,22,192508.15,-42.67,-18.51,5.8,10
1992,3,22,204520.64,-17.45,167.92,5.3,33
1992,3,23,23314.9,-17.69,-116.03,5.1,10
1992,3,23,140509.65,-55.95,-27.61,5.3,80
1992,3,24,171930.41,-7.75,117.46,5.6,280
1992,3,24,173509.67,-11.21,118.31,5.1,22
1992,3,24,182012.87,-55.51,-124.36,6,10
1992,3,24,210147.57,33.83,72.9,5,14
1992,3,24,224706.68,3.61,127.01,6,53
1992,3,24,234108.97,-0.44,126.04,5.1,59
1992,3,25,171537.65,24.45,123.32,5,77
1992,3,25,172736.82,-37.7,176.97,5.6,32
1992,3,25,213318.49,2.29,128.05,5.1,33
1992,3,25,214124.71,54.7,159.43,5.5,136
1992,3,25,223234.85,24.87,95.23,5.2,106
1992,3,26,132739.59,-7.1,124.19,5.2,610
1992,3,26,141411.98,51.22,-179.72,6,33
1992,3,26,150546.6,-23.09,-178.17,5.2,437
1992,3,26,1630,37.27,-116.36,5.4,0
1992,3,27,520.15,20.93,94.59,5.6,96
1992,3,27,132304.15,52.88,-173.99,5.5,182
1992,3,27,202814.72,47.86,147.13,5.6,454
1992,3,28,15933.06,-32.11,-178.79,5.3,33
1992,3,28,44821.82,-22.01,-176.26,5.4,141
1992,3,28,101741.84,26.58,67.3,5,10
1992,3,29,15606.97,33.57,72.31,5.1,33
1992,3,29,121927.03,-20.53,-178.05,5.2,541
1992,3,29,130042.92,27.21,142.6,5.2,35
1992,3,29,131117.39,-16.97,-173.54,5.5,65
1992,3,29,151046.4,-17.74,-115.95,5.1,10
1992,3,29,151229.96,-10.13,118.99,5.4,31
1992,3,29,174009.48,3.41,-31.55,5.3,10
1992,3,29,215002.99,2.68,128.53,5.1,236
1992,3,30,60942.44,-30.18,-177.65,5.3,32
1992,3,30,61749.06,-6.71,130.08,5.1,149
1992,3,30,70251.99,-43.15,171.39,5.5,12
1992,3,30,121609.21,18.45,145.59,5.2,206
1992,3,30,134217.14,-8.35,114.73,5.2,17
1992,3,30,180944.89,-17.79,-116.11,5.9,10
1992,3,30,204538.87,42.86,145.17,5.4,41
1992,3,31,33202.57,-49.87,-113.74,6.3,10
1992,3,31,205637.7,17.47,-101.12,5.4,48
1992,4,1,3152.35,17.51,-101.03,5.2,56
1992,4,1,12251.49,-9.13,123.42,5.2,33
1992,4,1,13803.34,-3.12,129.02,5.5,33
1992,4,1,193844.86,-13.24,174.84,5.2,33
1992,4,1,210238.06,-14.67,171.38,5,623
1992,4,2,31755.65,-37.56,-17.16,5.5,10
1992,4,2,64242.01,-37.3,-17.35,5.6,10
1992,4,2,100844.28,-24.99,179.95,5.2,498
1992,4,2,135427.92,1.69,127.63,5.2,117
1992,4,2,210303.68,7.17,-34.05,5.5,10
1992,4,3,31951.43,-5.7,151.16,6.5,27
1992,4,3,60738.82,-28.93,-69.61,5.2,109
1992,4,4,11112.31,-17.95,-178.37,5.8,574
1992,4,4,94859.18,32.1,140.96,5.1,64
1992,4,4,162317.43,53.95,161.82,5,30
1992,4,4,184609.19,-2.02,128.38,5.3,40
1992,4,4,215119.11,-10.95,166.05,5.7,44
1992,4,5,74747.66,35.7,80.66,5.7,17
1992,4,5,114635.05,-11.94,166.32,6.1,48
1992,4,5,132504.13,48.29,155.77,5.5,61
1992,4,5,141340.22,11.27,-86.37,5.8,32
1992,4,6,75522.64,13.31,-44.89,5,10
1992,4,6,135440.22,50.72,-130.09,6.7,19
1992,4,6,135751.08,50.72,-129.95,5.2,10
1992,4,6,144643.26,-1.85,97.74,5.7,31
1992,4,6,151608.78,50.59,-129.92,6,10
1992,4,6,161532.11,58.42,-32.02,5.2,10
1992,4,6,184042.36,-3.74,128.81,5.1,33
1992,4,7,4217.35,51.15,-130.34,5.2,10
1992,4,7,33702.92,-4.17,131.01,6,52
1992,4,7,224729.45,-16.87,168.13,6,16
1992,4,8,12852.29,12,45.97,5,10
1992,4,8,30127.59,-16.91,168.26,5.7,18
1992,4,8,133656.43,-16.78,168.31,6,14
1992,4,9,64111.18,-17.71,-174.43,5.9,135
1992,4,9,81625.88,53.03,159.81,5,33
1992,4,9,200245.83,46.7,-27.38,5.1,19
1992,4,9,211431.97,52.48,160.32,5.3,45
1992,4,10,30142.52,-17.58,167.99,5.2,34
1992,4,10,93307.32,-33.94,-71.95,5.1,32
1992,4,10,114021.73,-11.47,165.84,5.3,30
1992,4,10,160150.63,5.39,125.94,5.3,118
1992,4,10,161459.06,-4.35,104.53,5.4,227
1992,4,11,132826.52,2.68,126.31,5,79
1992,4,12,183716.58,29.51,131.4,5.6,38
1992,4,12,205406.39,-32.09,-176.64,5.4,31
1992,4,13,12000.82,51.15,5.8,5.4,21
1992,4,13,34518.65,-37.39,-93.72,5.1,10
1992,4,13,55845.7,39.12,142.27,5.2,58
1992,4,13,195448.8,-6.27,130.32,5,117
1992,4,14,30353.33,36.17,139.79,5,57
1992,4,14,45213.61,-9.99,112.42,5.1,33
1992,4,14,85514.46,-40.2,-88.79,5.1,10
1992,4,14,93428.23,53.51,-35.24,5.1,10
1992,4,14,121239.83,-19.45,-69.13,5,112
1992,4,15,13209.9,24.32,94.9,5.7,116
1992,4,15,53503.2,50.23,-176.05,5.5,37
1992,4,15,103806.54,-41.12,-91.74,5.1,10
1992,4,15,194348.49,-3.28,142.81,5.3,23
1992,4,16,80054.24,1.19,122.59,6.1,30
1992,4,16,183305.38,-20,-68.48,5.8,122
1992,4,16,235404.24,-5.68,149.09,5.8,146
1992,4,18,15509.35,-22.28,-68.65,5,109
1992,4,18,91652.85,-5.45,103,6.6,29
1992,4,18,133756.3,1.68,127.37,5.3,131
1992,4,18,142813.1,-5.61,102.88,5.5,32
1992,4,18,192640.84,-4.97,102.4,5.2,109
1992,4,19,725.05,-5.61,102.72,5,35
1992,4,19,43142.22,-4.44,143.32,5.1,130
1992,4,19,145541.08,5.36,125.55,5,206
1992,4,19,183219,23.86,121.59,6.2,15
1992,4,19,203619.21,42.27,142.97,5.3,64
1992,4,20,23636.75,-22.22,170.51,5.7,23
1992,4,20,134256.23,-7.53,130.16,5.5,31
1992,4,20,161637.6,24.42,120.71,5.2,15
1992,4,20,213926.08,-28.21,-12.6,5.3,10
1992,4,22,52038.53,-5.31,146.43,5.1,160
1992,4,22,115809.79,-6.01,151.36,5,10
1992,4,22,170657.85,18.5,145.74,5.1,174
1992,4,22,192051.22,-6.09,151.35,5.3,44
1992,4,22,214313.05,-60.78,-22.82,5.3,33
1992,4,23,45023.22,33.96,-116.32,6.1,12
1992,4,23,54011.36,51.49,-130.91,5.6,10
1992,4,23,122117.29,29.43,131.36,5.7,39
1992,4,23,141835.15,22.44,98.9,6.1,12
1992,4,23,153249.14,22.42,98.85,6.2,9
1992,4,23,181811.66,22.3,99,5.2,33
1992,4,24,11959.87,45.36,151.49,5.2,16
1992,4,24,32401.13,-3.52,144.85,5.5,22
1992,4,24,70723.91,27.55,66.07,6.2,25
1992,4,24,114912.3,23.77,121.66,5.1,17
1992,4,24,125154.11,8.39,141.01,5.6,43
1992,4,24,173853.14,-9.03,-109.74,5.9,10
1992,4,25,23037.45,-24.74,-175.71,5.2,35
1992,4,25,124616.94,38.58,14.94,5.2,246
1992,4,25,180604.21,40.37,-124.32,7.2,15
1992,4,26,12428.32,-2.25,142.62,5.2,33
1992,4,26,12514.84,2.37,123.05,5.6,446
1992,4,26,74139.73,40.42,-124.6,6.5,20
1992,4,26,111825.79,40.38,-124.57,6.7,22
1992,4,26,171958.76,-56.46,-142.15,5.1,10
1992,4,27,42140.5,-9.38,159.27,5.2,10
1992,4,27,51315.44,-22.34,-174.28,5,33
1992,4,27,82953.71,12.28,-87.09,5.7,76
1992,4,28,15547.23,5.6,124.05,5.9,477
1992,4,28,93121.72,8.92,124.07,5.4,567
1992,4,28,172653.27,-5.63,133.79,5.2,33
1992,4,28,210303.68,22.43,98.93,5,33
1992,4,29,3807.65,-8.41,119.81,5,179
1992,4,29,92543.42,-10.7,166.03,5.9,33
1992,4,29,112605.07,10.38,125.13,5.5,29
1992,4,29,142726.69,-17,-173.49,5,88
1992,4,30,63645,21.91,143.2,5.4,20
1992,4,30,114438.95,35.06,26.66,5.8,20
1992,4,30,161636.59,-18.41,-173.86,5.1,33
1992,4,30,175545.96,0.15,119.85,5.2,29
1992,5,2,22004.42,-3.51,145.06,5.4,33
1992,5,3,20257.03,-15.41,-175.15,5.5,20
1992,5,3,34040.58,-32.37,-71.59,5.5,68
1992,5,3,54006.32,-12.53,-75.92,5,99
1992,5,3,83536.8,34.98,26.69,5.1,29
1992,5,3,144343.58,-56.88,-30.17,5,33
1992,5,3,195350.66,-6.1,148.59,5.2,86
1992,5,4,84501.72,-6.76,130.23,6.1,86
1992,5,4,174248.6,2.04,126.07,5.1,91
1992,5,5,3324.97,52.81,159.37,5.1,50
1992,5,5,55820.93,-9.88,151.7,5.4,33
1992,5,5,85551.17,43.81,148.01,5.2,40
1992,5,6,42848.8,-34.9,-17.22,5,10
1992,5,6,60126.27,-59.55,-23.3,5,10
1992,5,6,85250.16,-0.29,126.1,5.5,82
1992,5,6,150337.6,-5.34,153.09,5.2,56
1992,5,6,232614.92,-45.66,34.87,5.2,10
1992,5,6,232947.21,-17.17,-72.01,5.2,52
1992,5,7,62336.15,41.17,144.7,6,12
1992,5,7,82425.11,77.95,7.56,5,10
1992,5,7,191503.33,38.7,40.14,5.2,18
1992,5,7,221245.33,6.67,124.69,5.1,27
1992,5,8,2335.26,-23.65,179.92,5,557
1992,5,8,64439.03,47.27,9.5,5,5
1992,5,8,205306.95,6.67,124.73,5.4,25
1992,5,9,2056.12,-18.35,-69.4,5.2,123
1992,5,9,22540.9,6.68,124.71,5.1,28
1992,5,9,24000.41,-51.77,159.72,5,10
1992,5,10,40432.93,37.21,72.91,5.8,33
1992,5,10,165533.23,-17.67,-178.97,5.4,548
1992,5,11,100750.86,36.47,140.52,5.3,59
1992,5,12,33930.92,59.69,-153.48,5.6,138
1992,5,12,144744.58,-23.74,-175.93,5.5,48
1992,5,12,154656.01,-9.52,-78.75,5.7,62
1992,5,12,180542.6,-16.52,-172.37,6.7,15
1992,5,12,181933.1,-24.96,179.77,5.3,536
1992,5,12,202237.94,-7.45,127.97,5.1,142
1992,5,13,164816.12,-15,167.27,5,170
1992,5,13,182638.32,-23.86,-175.94,5.6,33
1992,5,13,184159.53,-5.47,131.5,5,33
1992,5,14,124224.26,-32.71,-177.25,5,33
1992,5,14,172818.59,-21.48,-179.08,5.2,622
1992,5,15,53608.62,-32.9,-177.88,5.7,33
1992,5,15,53944.17,-32.87,-178.59,5.3,33
1992,5,15,60058.31,-32.77,-177.07,5.4,33
1992,5,15,70505.34,-6.07,147.57,7.2,58
1992,5,15,80802.99,41.02,72.43,6.2,49
1992,5,15,220624.56,52.09,-171.81,5.3,33
1992,5,16,23831.45,-32.66,-178.47,5.5,33
1992,5,16,40814.43,-56.04,-27.64,5.4,33
1992,5,16,145838.92,-19.12,169.08,6.1,164
1992,5,16,175716.3,-38.46,177.85,5.8,44
1992,5,16,201952.98,36.08,99.87,5,17
1992,5,16,205759.51,-13.67,-76.11,6.1,56
1992,5,16,213052.33,-6.05,105.28,5.7,33
1992,5,17,10652.71,-38.38,178.56,5,30
1992,5,17,94628.31,-3.15,127.41,5.1,35
1992,5,17,94919.11,7.24,126.64,7.1,32
1992,5,17,101531.31,7.19,126.76,7.3,33
1992,5,17,134302.58,-9.78,117.03,5.1,38
1992,5,17,153621.19,6.95,126.88,5.1,41
1992,5,17,154649.04,-7.94,159.13,5,50
1992,5,17,183659.78,7.4,127.18,5,33
1992,5,17,185522.96,7.15,126.8,5,33
1992,5,17,204243.08,-21.87,-68.76,5.3,104
1992,5,17,213600.08,-6.46,153.24,5.9,32
1992,5,17,213849.41,7.72,126.73,5,33
1992,5,18,30221.5,-33.59,-72.02,6.1,29
1992,5,18,32544.62,7.37,126.8,5.1,33
1992,5,18,52641.79,-6.42,153.26,5,33
1992,5,18,61456.15,13.5,125.35,5,28
1992,5,18,110242.64,-20.45,-177.7,5.3,537
1992,5,18,231920.87,7.45,-82.31,6.3,17
1992,5,19,122457.4,28.3,55.59,5.6,33
1992,5,19,144250.7,-9.46,159.32,5.8,32
1992,5,20,112101.49,7.05,126.89,5,33
1992,5,20,114305.22,12.54,125.54,5.5,33
1992,5,20,122032.85,33.38,71.32,6.3,16
1992,5,20,182013.13,-6.46,147.78,5.2,33
1992,5,21,41317.64,13.31,50.92,5.2,21
1992,5,21,45957.57,41.6,88.81,6.5,0
1992,5,21,135238.23,31.13,141.76,5.5,22
1992,5,21,140903.3,-6.18,147.24,6,47
1992,5,21,142819.75,40.96,72.67,5,19
1992,5,21,180552.56,-8.75,117.6,5.5,143
1992,5,21,204010.33,31.02,141.74,5.9,13
1992,5,21,204541.41,30.98,141.75,5.2,33
1992,5,21,215611.08,11.1,122.62,5.4,33
1992,5,21,222923.18,31.1,141.66,5,33
1992,5,21,230131.46,-59.33,149.16,5.3,33
1992,5,22,12039.96,-33.67,-71.94,5.6,44
1992,5,22,81605.22,52.39,175.66,5.7,33
1992,5,22,130607.93,-35.34,-105.89,5.5,10
1992,5,22,140931.18,27.36,-115.02,5.3,10
1992,5,22,161953.64,49.39,147.8,5.6,567
1992,5,22,162704.97,31.2,141.6,5,15
1992,5,22,214037.29,-3.51,144.22,6.2,33
1992,5,22,233410.38,-16.38,-172.34,5.6,33
1992,5,23,2000.43,-4.54,141.9,5.7,98
1992,5,23,84000.77,-18.26,-174.74,5.1,33
1992,5,23,103035.88,13.48,-90,6,75
1992,5,23,105349.82,-43.65,-15.53,5.1,10
1992,5,23,145538.35,-25.96,-177.03,5,98
1992,5,24,125019.65,51.79,-176.12,5.5,49
1992,5,24,203646.13,2.25,128.16,5,141
1992,5,25,10408.32,-18.01,-178.45,5,516
1992,5,25,23126.9,-4.73,139.1,5,33
1992,5,25,25132.04,-4.79,139.73,5.7,33
1992,5,25,82202.1,32.88,141.36,5,40
1992,5,25,165504.17,19.61,-77.87,6.8,23
1992,5,25,190112.62,26.31,-110.43,5.1,10
1992,5,25,204030.99,26.21,-110.49,5.2,10
1992,5,25,205109.72,-54.6,-30.26,5.8,33
1992,5,26,34006.31,-6.7,130.37,5.3,73
1992,5,26,115935.73,6.79,-72.99,5.1,158
1992,5,26,133305.8,33.48,140.96,5.3,68
1992,5,26,162335.27,-17.93,-175.31,5.2,247
1992,5,26,162810.33,-3.27,135.83,5.6,55
1992,5,27,23855.09,-32.86,-176.81,5,33
1992,5,27,51338.81,-11.12,165.24,7,18
1992,5,27,53511.71,-10.86,165.15,5.1,33
1992,5,27,60545.41,-11.27,165.17,5.2,33
1992,5,27,120248.72,1.49,99.07,5.1,125
1992,5,27,123324.85,-11.11,165.53,5.4,22
1992,5,27,171818.14,31.28,141.51,5.2,33
1992,5,27,173100.34,-1.14,127.19,5.1,34
1992,5,27,223035.23,-41.62,173.73,6,84
1992,5,28,92707.54,-30.65,-178.16,5.8,27
1992,5,28,175601.18,2.39,128.49,5,140
1992,5,28,175834.19,35.64,140.52,5.3,64
1992,5,28,212446.34,47.62,155.56,5.8,14
1992,5,28,231934.98,23.1,121.41,5.6,16
1992,5,29,1224.66,-29.69,-178.31,5,90
1992,5,29,74733.12,-10.89,165.24,5.3,33
1992,5,29,83209.82,47.73,155.63,5.2,44
1992,5,29,123922.66,27.22,127.47,5.3,95
1992,5,29,145334.62,-10.85,165.3,5,33
1992,5,29,212825.91,7.5,126.91,5.3,46
1992,5,29,215226.86,31.17,141.73,6,18
1992,5,29,225234.59,1.82,127.49,5.5,122
1992,5,30,53744.48,-23.98,-175.33,5.2,33
1992,5,30,62934.68,-30.48,-178.12,5.4,33
1992,5,30,124203.52,30.69,141.59,6,20
1992,5,30,124717.1,30.75,141.72,5.2,33
1992,5,30,163001.95,14.44,-92.93,6.3,54
1992,5,30,185540.18,38.08,21.44,5,30
1992,5,31,62007.59,30.64,141.6,5.9,31
1992,5,31,71138.37,-17.9,-99.18,5.1,10
1992,5,31,215329.86,-11.21,165.18,5.2,33
1992,6,1,14715.79,-17.32,-70.5,5,81
1992,6,1,60414.09,-10.98,165.18,5.2,12
1992,6,1,75306.71,-22.73,170.8,5.5,10
1992,6,1,135121.77,36.66,141.12,5.7,53
1992,6,1,182920.27,29.74,140.7,5.5,133
1992,6,2,114625.11,47.66,155.46,5,45
1992,6,2,114858.69,47.69,155.38,5.5,44
1992,6,2,153858.47,-22.75,179.43,5.2,603
1992,6,2,200052.45,-3.3,130.72,5.2,32
1992,6,2,200321.03,-16.08,92.79,5.9,23
1992,6,2,210500.83,-16.14,92.84,6.2,13
1992,6,2,220745.37,28.98,81.91,5.2,56
1992,6,3,15513.38,28.08,128.09,5.6,55
1992,6,3,31307.63,6.48,126.54,5,75
1992,6,3,32852.38,28.05,128.15,5.4,52
1992,6,3,40038.29,-5.99,150.35,5.3,33
1992,6,3,61054.32,51.13,178.74,6.2,21
1992,6,3,71223.03,51.13,178.65,5.2,33
1992,6,3,112548.16,-32,-178.6,5.4,59
1992,6,3,170053.81,-4.53,-104.68,5.7,10
1992,6,4,40403.56,28.02,128.05,6,17
1992,6,4,160427.01,28.02,128.12,5.2,29
1992,6,4,231144.85,-4.8,153.26,5.3,73
1992,6,5,95451.51,-10.7,166.22,5.1,155
1992,6,5,123826.84,-5.43,147.09,5.1,219
1992,6,5,214641.9,40.27,-124.55,5.2,21
1992,6,6,4112.99,28.11,128.03,5.4,21
1992,6,6,15829.47,-0.6,133.9,5.3,26
1992,6,6,102659.54,-6.52,147.14,5.1,13
1992,6,6,105011.08,-0.17,123.09,5.1,77
1992,6,6,145139.19,-21.03,-70.29,5,36
1992,6,6,155143.25,12.81,-88.25,5.6,84
1992,6,6,183400.79,-28.02,26.75,5.3,9
1992,6,6,214040.81,1.07,124.04,6,17
1992,6,6,232932.35,3.67,126.95,5.5,43
1992,6,7,13407.72,31.28,141.69,5.2,51
1992,6,7,90145.08,16.5,-98.66,5.4,5
1992,6,7,120214.66,-6.2,147.51,5.2,66
1992,6,7,142600.2,-24.22,-176.23,5.3,67
1992,6,7,174110.43,16.42,-98.65,5.2,5
1992,6,8,33856.02,54.36,158.49,5,181
1992,6,8,93016.13,81.25,121.27,5.2,31
1992,6,8,135346.21,-20.72,-173.84,5.2,50
1992,6,9,2454.55,-23.01,-176.37,5.6,78
1992,6,9,3156.31,-8.47,111.1,6.1,63
1992,6,9,24658.34,-65.35,178.52,5.6,10
1992,6,9,64105.75,-49.8,110.57,5.5,10
1992,6,9,72033.33,61.33,-150.07,5.1,37
1992,6,9,144502.58,1.12,124.17,5.7,42
1992,6,9,151720.38,1.12,124.17,5,27
